Gene ID
3300009694 assembled Ga0116170_100293875
3300009694 assembled Ga0116170_100473043
3300009694 assembled Ga0116170_100666081
3300009694 assembled Ga0116170_100754341
3300009694 assembled Ga0116170_100788791
3300009692 assembled Ga0116171_1000247011
3300009692 assembled Ga0116171_100032707
3300009692 assembled Ga0116171_100073438
3300009692 assembled Ga0116171_100085448
3300009692 assembled Ga0116171_100250092
3300009692 assembled Ga0116171_100780022
3300009692 assembled Ga0116171_100790421
3300009692 assembled Ga0116171_101310792
3300009682 assembled Ga0116172_1000066126
3300009682 assembled Ga0116172_100111015
3300009682 assembled Ga0116172_101469771
3300009674 assembled Ga0116173_100069919
3300009674 assembled Ga0116173_10067921
3300009674 assembled Ga0116173_10624001
3300009681 assembled Ga0116174_1000022830
3300009648 assembled Ga0116175_100002654
3300009648 assembled Ga0116175_100002689
3300009648 assembled Ga0116175_10014869
3300009688 assembled Ga0116176_100010162
3300009688 assembled Ga0116176_100104395
3300009696 assembled Ga0116177_1000006251
3300009696 assembled Ga0116177_100298242
3300009696 assembled Ga0116177_101543251
3300009781 assembled Ga0116178_1000011850
3300009657 assembled Ga0116179_100004864
3300009657 assembled Ga0116179_100130715
3300009657 assembled Ga0116179_10039218
3300009657 assembled Ga0116179_10735081
3300009668 assembled Ga0116180_100007264
3300009668 assembled Ga0116180_100163315
3300009668 assembled Ga0116180_10306392
3300009663 assembled Ga0116181_100006064
3300009663 assembled Ga0116181_10017136
3300009663 assembled Ga0116181_10047379
3300009663 assembled Ga0116181_10287722
3300009666 assembled Ga0116182_100015958
3300009666 assembled Ga0116182_10066016
3300009666 assembled Ga0116182_10112095
3300009666 assembled Ga0116182_10253505
3300009666 assembled Ga0116182_10276915
3300009666 assembled Ga0116182_10495151
3300009670 assembled Ga0116183_100134916
3300009670 assembled Ga0116183_100773912
3300009670 assembled Ga0116183_10080316
3300009670 assembled Ga0116183_10212065
3300009670 assembled Ga0116183_10292511
3300009670 assembled Ga0116183_10474692
3300009670 assembled Ga0116183_11395631
3300009769 assembled Ga0116184_1000002467
3300009769 assembled Ga0116184_100002558
3300009769 assembled Ga0116184_1000089428
3300009769 assembled Ga0116184_100037269
3300009769 assembled Ga0116184_100106494
3300009769 assembled Ga0116184_100162741
3300009769 assembled Ga0116184_100395291
3300009673 assembled Ga0116185_1000071107
3300009673 assembled Ga0116185_100181724
3300009673 assembled Ga0116185_10048088
3300009673 assembled Ga0116185_10120274
3300009673 assembled Ga0116185_11041861
3300009689 assembled Ga0116186_100002567
3300009689 assembled Ga0116186_100008129
3300009689 assembled Ga0116186_100045143
3300009689 assembled Ga0116186_10012796
3300009689 assembled Ga0116186_10038079
3300009689 assembled Ga0116186_10200874
3300009689 assembled Ga0116186_10548571
3300009676 assembled Ga0116187_1000051103
3300009676 assembled Ga0116187_100031342
3300009676 assembled Ga0116187_100076339
3300009676 assembled Ga0116187_10112464
3300009676 assembled Ga0116187_10129833
3300009676 assembled Ga0116187_11067561
3300009658 assembled Ga0116188_1000018104
3300009658 assembled Ga0116188_100005726
3300009658 assembled Ga0116188_100213213
3300009658 assembled Ga0116188_10113894
3300009658 assembled Ga0116188_10307522
3300009714 assembled Ga0116189_100002497
3300009714 assembled Ga0116189_100004926
3300009714 assembled Ga0116189_100232610
3300009714 assembled Ga0116189_10277932
3300009655 assembled Ga0116190_1000009106
3300009655 assembled Ga0116190_100020126
3300009655 assembled Ga0116190_10021657
3300009655 assembled Ga0116190_10114921
3300009716 assembled Ga0116191_10075367
3300009716 assembled Ga0116191_10129035
3300009716 assembled Ga0116191_10177643
3300009716 assembled Ga0116191_10212234
3300009710 assembled Ga0116192_100043021
3300009710 assembled Ga0116192_100065213
3300009710 assembled Ga0116192_10111715
3300009710 assembled Ga0116192_10335532
3300009710 assembled Ga0116192_10481311
3300009710 assembled Ga0116192_10558621
3300009768 assembled Ga0116193_10005226
3300009768 assembled Ga0116193_10008878
3300009768 assembled Ga0116193_100100423
3300009768 assembled Ga0116193_10032192
3300009768 assembled Ga0116193_10043237
3300009708 assembled Ga0116194_1000015216
3300009708 assembled Ga0116194_100002527
3300009708 assembled Ga0116194_100008420
3300009708 assembled Ga0116194_100022920
3300009708 assembled Ga0116194_10061232
3300009708 assembled Ga0116194_10077155
3300009708 assembled Ga0116194_10154562
3300009708 assembled Ga0116194_10160462
3300009708 assembled Ga0116194_10301851
3300009708 assembled Ga0116194_10316481
3300009707 assembled Ga0116195_100001553
3300009707 assembled Ga0116195_100005120
3300009707 assembled Ga0116195_100013975
3300009707 assembled Ga0116195_100021859
3300009707 assembled Ga0116195_10007548
3300009707 assembled Ga0116195_10025411
3300009707 assembled Ga0116195_10093681
3300009707 assembled Ga0116195_10126971
3300009707 assembled Ga0116195_10272301
3300009707 assembled Ga0116195_10332581
3300010317 assembled Ga0116197_10165251
3300010317 assembled Ga0116197_10273361
3300010332 assembled Ga0116200_100007032
3300010332 assembled Ga0116200_100024835
3300010332 assembled Ga0116200_1000380710
3300010332 assembled Ga0116200_100142063
3300010332 assembled Ga0116200_100371061
3300010332 assembled Ga0116200_100391531
3300010332 assembled Ga0116200_100712271
3300010332 assembled Ga0116200_101346301
3300010332 assembled Ga0116200_101468631
3300010264 assembled Ga0116201_1001804
3300010264 assembled Ga0116201_1003523
3300010264 assembled Ga0116201_1005311
3300010264 assembled Ga0116201_1016221
3300010302 assembled Ga0116202_1000048618
3300010302 assembled Ga0116202_100076561
3300010302 assembled Ga0116202_100148823
3300010302 assembled Ga0116202_100624452
3300010293 assembled Ga0116204_10051555
3300009672 assembled Ga0116215_10479561
3300009700 assembled Ga0116217_100973962
3300013382 assembled Ga0116618_1065291
3300012662 assembled Ga0116619_10021124
3300029928 assembled Ga0116643_100029123
3300013426 assembled Ga0116649_10032483
3300013750 assembled Ga0116838_10019802
3300013742 assembled Ga0116839_10007801
3300013742 assembled Ga0116839_10009971
3300013748 assembled Ga0116840_10004781
3300013748 assembled Ga0116840_10030731
3300013743 assembled Ga0116842_10028771
3300013746 assembled Ga0116843_10008661
3300013746 assembled Ga0116843_10009911
3300013755 assembled Ga0117777_10003505
3300013755 assembled Ga0117777_10007276
3300013755 assembled Ga0117777_10014413
3300013755 assembled Ga0117777_10074463
3300013755 assembled Ga0117777_10157001
3300014040 assembled Ga0117811_100004831
3300009320 assembled Ga0117909_11261072
3300009117 assembled Ga0117939_100009619
3300009117 assembled Ga0117939_1010542
3300009117 assembled Ga0117939_1010557
3300009117 assembled Ga0117939_1019804
3300009117 assembled Ga0117939_1021811
3300009117 assembled Ga0117939_1033392
3300009120 assembled Ga0117941_10013286
3300009120 assembled Ga0117941_10020866
3300009120 assembled Ga0117941_10085461
3300009120 assembled Ga0117941_10099653
3300009120 assembled Ga0117941_10275781
3300009120 assembled Ga0117941_10345941
3300009121 assembled Ga0118671_100021237
3300009121 assembled Ga0118671_10003116
3300009121 assembled Ga0118671_100145811
3300009121 assembled Ga0118671_10030906
3300009121 assembled Ga0118671_10041912
3300009121 assembled Ga0118671_10060581
3300009360 assembled Ga0118672_100015541
3300009360 assembled Ga0118672_10002136
3300009360 assembled Ga0118672_100102316
3300009360 assembled Ga0118672_10030346
3300009360 assembled Ga0118672_10036837
3300009360 assembled Ga0118672_10075881
3300009362 assembled Ga0118673_100028537
3300009362 assembled Ga0118673_10010106
3300009362 assembled Ga0118673_100127916
3300009362 assembled Ga0118673_10025956
3300009362 assembled Ga0118673_10451111
3300009122 assembled Ga0118674_100027513
3300009122 assembled Ga0118674_10006668
3300009122 assembled Ga0118674_10014179
3300009122 assembled Ga0118674_10017973
3300009122 assembled Ga0118674_10029841
3300009122 assembled Ga0118674_10043925
3300009122 assembled Ga0118674_10054334
3300009136 assembled Ga0118735_100060872
3300009136 assembled Ga0118735_100062113
3300009135 assembled Ga0118736_100099221
3300009379 assembled Ga0118737_10009953
3300009379 assembled Ga0118737_10013492
3300009134 assembled Ga0118738_10001217
3300009134 assembled Ga0118738_1000129
3300009487 assembled Ga0119763_105428265
3300035338 assembled Ga0119852_00233_3969_5621
3300035338 assembled Ga0119852_00537_8231_9943
3300035338 assembled Ga0119852_00793_10831_12510
3300035338 assembled Ga0119852_00909_6176_7831
3300035338 assembled Ga0119852_01147_6068_7720
3300035338 assembled Ga0119852_05064_1_1653
3300035432 assembled Ga0119855_00125_10768_12420
3300035432 assembled Ga0119855_00144_13843_15555
3300035432 assembled Ga0119855_00177_2671_4326
3300035432 assembled Ga0119855_00286_21740_23392
3300035432 assembled Ga0119855_03461_66_1718
3300029304 assembled Ga0119857_100011421
3300011965 assembled Ga0119875_10002534
3300011965 assembled Ga0119875_1004448
3300011965 assembled Ga0119875_1017982
3300011965 assembled Ga0119875_1051892
3300039002 assembled Ga0120198_0018181_2562_4250
3300011977 assembled Ga0120375_10027119
3300013830 assembled Ga0120377_10027455
3300013830 assembled Ga0120377_10054225
3300011979 assembled Ga0120379_10043731
3300011989 assembled Ga0120380_100240610
3300012007 assembled Ga0120382_10043526
3300014057 assembled Ga0120384_10089153
3300014057 assembled Ga0120384_10179362
3300014043 assembled Ga0120385_10043721
3300014043 assembled Ga0120385_10145682
3300012016 assembled Ga0120387_10031941
3300009429 assembled Ga0120406_120836585
3300009647 assembled Ga0123326_10002348
3300009647 assembled Ga0123326_10091093
3300009647 assembled Ga0123326_10667101
3300009607 assembled Ga0123327_10002028
3300009607 assembled Ga0123327_100082030
3300009659 assembled Ga0123328_10002728
3300009659 assembled Ga0123328_10014963
3300009659 assembled Ga0123328_10259952
3300009656 assembled Ga0123329_100050633
3300009656 assembled Ga0123329_100082027
3300009652 assembled Ga0123330_10005788
3300009652 assembled Ga0123330_100088023
3300009652 assembled Ga0123330_10186101
3300009652 assembled Ga0123330_10758631
3300009642 assembled Ga0123331_10004618
3300009642 assembled Ga0123331_10005564
3300009642 assembled Ga0123331_100068123
3300009770 assembled Ga0123332_10004358
3300009770 assembled Ga0123332_100052155
3300009773 assembled Ga0123333_100005518
3300009773 assembled Ga0123333_1000063055
3300009773 assembled Ga0123333_100411573
3300009773 assembled Ga0123333_100533492
3300009671 assembled Ga0123334_100084833
3300009671 assembled Ga0123334_10068913
3300009671 assembled Ga0123334_10147708
3300009671 assembled Ga0123334_10177824
3300009680 assembled Ga0123335_100009524
3300009680 assembled Ga0123335_100020948
3300009680 assembled Ga0123335_10228024
3300009680 assembled Ga0123335_10825932
3300012983 assembled Ga0123349_100029679
3300012983 assembled Ga0123349_100035332
3300012983 assembled Ga0123349_100143296
3300012974 assembled Ga0123350_100358593
3300012974 assembled Ga0123350_100365653
3300012974 assembled Ga0123350_101160471
3300012973 assembled Ga0123351_11003911
3300010167 assembled Ga0123353_1000096828
3300010167 assembled Ga0123353_100088121
3300010167 assembled Ga0123353_100119621
3300010167 assembled Ga0123353_100431354
3300010167 assembled Ga0123353_100450239
3300010167 assembled Ga0123353_100540884
3300010167 assembled Ga0123353_103248901
3300010167 assembled Ga0123353_107658801
3300010882 assembled Ga0123354_100150188
3300010882 assembled Ga0123354_100871955
3300010882 assembled Ga0123354_101491632
3300010882 assembled Ga0123354_101912451
3300009826 assembled Ga0123355_105994841
3300010049 assembled Ga0123356_1000328817
3300010049 assembled Ga0123356_100139327
3300010049 assembled Ga0123356_100839343
3300010049 assembled Ga0123356_100875774
3300010049 assembled Ga0123356_100936592
3300010049 assembled Ga0123356_102849631
3300010049 assembled Ga0123356_102852301
3300010049 assembled Ga0123356_103099491
3300009784 assembled Ga0123357_1000097919
3300009784 assembled Ga0123357_100028179
3300009784 assembled Ga0123357_101782942
3300009784 assembled Ga0123357_102666981
3300009784 assembled Ga0123357_102913851
3300009503 assembled Ga0123519_1000120724
3300009503 assembled Ga0123519_1000168019
3300009503 assembled Ga0123519_1000471624
3300009503 assembled Ga0123519_100367126
3300009503 assembled Ga0123519_102309651
3300009492 assembled Ga0127412_100003353
3300009492 assembled Ga0127412_100004832
3300009494 assembled Ga0127413_100021006
3300009494 assembled Ga0127413_100032595
3300009494 assembled Ga0127413_100108432
3300009494 assembled Ga0127413_100297543
3300009556 assembled Ga0127641_101346
3300009556 assembled Ga0127641_125001
3300009538 assembled Ga0129287_100253023
3300009538 assembled Ga0129287_100301322
3300010324 assembled Ga0129297_100430572
3300010328 assembled Ga0129298_100006718
3300010291 assembled Ga0129302_10000986
3300010291 assembled Ga0129302_100020117
3300010291 assembled Ga0129302_100150516
3300010291 assembled Ga0129302_100608610
3300010291 assembled Ga0129302_10385641
3300010291 assembled Ga0129302_10442881
3300010270 assembled Ga0129306_1000163122
3300010270 assembled Ga0129306_100175411
3300010282 assembled Ga0129307_100055642
3300010282 assembled Ga0129307_10074045
3300009868 assembled Ga0130016_100699571
3300009868 assembled Ga0130016_101725841
3300009566 assembled Ga0130025_10060402
3300009566 assembled Ga0130025_101010482
3300009566 assembled Ga0130025_10479251
3300009566 assembled Ga0130025_10499897
3300009566 assembled Ga0130025_106510718
3300009566 assembled Ga0130025_107630612
3300009566 assembled Ga0130025_1079667200
3300009566 assembled Ga0130025_116227954
3300009566 assembled Ga0130025_11688812
3300009566 assembled Ga0130025_118424910
3300009870 assembled Ga0131092_100802914
3300010162 assembled Ga0131853_1000762521
3300010162 assembled Ga0131853_104472281
3300010011 assembled Ga0133925_100674165
3300010011 assembled Ga0133925_1023044
3300010281 assembled Ga0134090_100019853
3300010281 assembled Ga0134090_100026259
3300010281 assembled Ga0134090_100040711
3300010281 assembled Ga0134090_100085923
3300010281 assembled Ga0134090_10107231
3300010285 assembled Ga0134091_10003161
3300010285 assembled Ga0134091_100044610
3300010285 assembled Ga0134091_10056142
3300010285 assembled Ga0134091_10129371
3300010286 assembled Ga0134092_100023654
3300010286 assembled Ga0134092_100052411
3300010286 assembled Ga0134092_10065251
3300010286 assembled Ga0134092_10101411
3300010277 assembled Ga0134093_100001448
3300010277 assembled Ga0134093_100001483
3300010277 assembled Ga0134093_100012559
3300010277 assembled Ga0134093_100047940
3300010277 assembled Ga0134093_100070710
3300010277 assembled Ga0134093_10061663
3300010287 assembled Ga0134094_100004260
3300010287 assembled Ga0134094_1000086127
3300010287 assembled Ga0134094_100023257
3300010287 assembled Ga0134094_100033653
3300010287 assembled Ga0134094_100044948
3300010271 assembled Ga0134095_100002559
3300010271 assembled Ga0134095_100005954
3300010271 assembled Ga0134095_10061044
3300010271 assembled Ga0134095_10109501
3300010271 assembled Ga0134095_10126882
3300010273 assembled Ga0134096_100002659
3300010273 assembled Ga0134096_1000034104
3300010273 assembled Ga0134096_100014924
3300010273 assembled Ga0134096_100030842
3300010273 assembled Ga0134096_10003087
3300010273 assembled Ga0134096_10062566
3300010268 assembled Ga0134097_100006154
3300010268 assembled Ga0134097_100021566
3300010268 assembled Ga0134097_10108383
3300010268 assembled Ga0134097_10216911
3300010265 assembled Ga0134098_100000648
3300010265 assembled Ga0134098_100000683
3300012521 assembled Ga0134099_100008154
3300012521 assembled Ga0134099_100024059
3300012521 assembled Ga0134099_10059656
3300010274 assembled Ga0134100_100001948
3300010274 assembled Ga0134100_100001983
3300010274 assembled Ga0134100_100166012
3300010267 assembled Ga0134101_1000029165
3300010267 assembled Ga0134101_100003459
3300010267 assembled Ga0134101_100008254
3300010269 assembled Ga0134102_1000085143
3300010269 assembled Ga0134102_100021048
3300010269 assembled Ga0134102_100138613
3300010428 assembled Ga0134103_100001848
3300010428 assembled Ga0134103_100001883
3300010428 assembled Ga0134103_100004059
3300010428 assembled Ga0134103_100006337
3300010428 assembled Ga0134103_100015583
3300010276 assembled Ga0134104_100003359
3300010276 assembled Ga0134104_100008554
3300010276 assembled Ga0134104_10064211
3300010276 assembled Ga0134104_10084082
3300010263 assembled Ga0134105_100002048
3300010263 assembled Ga0134105_100002083
3300010263 assembled Ga0134105_100048413
3300030373 assembled Ga0134312_1010544
3300030373 assembled Ga0134312_1019531
3300014963 assembled Ga0134523_100023559
3300038309 assembled Ga0134588_013285_219_1925
3300029825 assembled Ga0134835_100003044
3300029825 assembled Ga0134835_100003072
3300029825 assembled Ga0134835_100027951
3300029825 assembled Ga0134835_100030075
3300029825 assembled Ga0134835_100034637
3300029825 assembled Ga0134835_100052522
3300029825 assembled Ga0134835_100111611
3300029825 assembled Ga0134835_100137736
3300029825 assembled Ga0134835_100204712
3300029825 assembled Ga0134835_10034009
3300029825 assembled Ga0134835_100427910
3300029825 assembled Ga0134835_10078275
3300038312 assembled Ga0134836_000075_107970_109661
3300038312 assembled Ga0134836_000078_18020_19678
3300038312 assembled Ga0134836_000105_14959_16614
3300038312 assembled Ga0134836_000201_45458_47164
3300038312 assembled Ga0134836_000262_43429_45084
3300038312 assembled Ga0134836_000313_3450_5129
3300038312 assembled Ga0134836_002100_3_1259
3300038312 assembled Ga0134836_002733_6636_7895
3300038312 assembled Ga0134836_003998_1496_3160
3300038312 assembled Ga0134836_004231_4681_6387
3300038312 assembled Ga0134836_007665_1578_3293
3300029775 assembled Ga0134843_1000025182
3300029775 assembled Ga0134843_100002754
3300029775 assembled Ga0134843_1000074112
3300029775 assembled Ga0134843_100019075
3300029775 assembled Ga0134843_100023122
3300029775 assembled Ga0134843_100029044
3300029775 assembled Ga0134843_10026158
3300029775 assembled Ga0134843_10052437
3300029775 assembled Ga0134843_10062442
3300029823 assembled Ga0134844_100020174
3300029823 assembled Ga0134844_10004520
3300029823 assembled Ga0134844_100082112
3300029823 assembled Ga0134844_10091216
3300029823 assembled Ga0134844_10118314
3300029823 assembled Ga0134844_10257210
3300029823 assembled Ga0134844_1047451
3300029823 assembled Ga0134844_1110271
3300038313 assembled Ga0134846_000005_49142_50806
3300038313 assembled Ga0134846_000013_107978_109669
3300038313 assembled Ga0134846_000013_136315_137970
3300038313 assembled Ga0134846_000018_225229_226935
3300038313 assembled Ga0134846_000466_26049_27764
3300038313 assembled Ga0134846_000558_22880_24541
3300038313 assembled Ga0134846_000649_18505_20160
3300038313 assembled Ga0134846_000697_22599_24257
3300038313 assembled Ga0134846_011211_376_1773
3300038313 assembled Ga0134846_021875_1_1383
3300038313 assembled Ga0134846_028002_3_1259
3300038316 assembled Ga0134847_000011_131071_132726
3300038316 assembled Ga0134847_000011_159372_161063
3300038316 assembled Ga0134847_000155_78797_80452
3300038316 assembled Ga0134847_000397_49986_51644
3300038316 assembled Ga0134847_001588_8400_10064
3300038316 assembled Ga0134847_001605_8878_10536
3300038316 assembled Ga0134847_004794_4075_5727
3300038316 assembled Ga0134847_004826_594_2309
3300038316 assembled Ga0134847_005066_5750_7009
3300038316 assembled Ga0134847_013568_62_1480
3300038317 assembled Ga0134849_000002_49979_51637
3300038317 assembled Ga0134849_000006_265539_267200
3300038317 assembled Ga0134849_000015_140813_142465
3300038317 assembled Ga0134849_000020_167955_169610
3300038317 assembled Ga0134849_000049_16_1503
3300038317 assembled Ga0134849_000068_14910_16565
3300038317 assembled Ga0134849_000079_6770_8461
3300038317 assembled Ga0134849_000287_42379_44034
3300038317 assembled Ga0134849_000351_14497_16212
3300038317 assembled Ga0134849_000458_29120_30784
3300038317 assembled Ga0134849_011461_944_2407
3300038365 assembled Ga0134850_000013_69474_71180
3300038365 assembled Ga0134850_000025_19962_21617
3300038365 assembled Ga0134850_000146_13021_14736
3300038365 assembled Ga0134850_000216_13389_15101
3300038365 assembled Ga0134850_000386_30759_32423
3300038365 assembled Ga0134850_000445_35532_37238
3300038365 assembled Ga0134850_000476_1624_3279
3300038365 assembled Ga0134850_000582_22367_24073
3300038365 assembled Ga0134850_000827_10914_12572
3300038365 assembled Ga0134850_000926_5488_7179
3300038365 assembled Ga0134850_004093_1704_3356
3300038365 assembled Ga0134850_006942_820_2472
3300029824 assembled Ga0134852_1000909
3300029822 assembled Ga0134854_1000004298
3300029822 assembled Ga0134854_100002378
3300029822 assembled Ga0134854_100006290
3300029822 assembled Ga0134854_100026744
3300029822 assembled Ga0134854_100062510
3300029822 assembled Ga0134854_10013873
3300029822 assembled Ga0134854_100139221
3300029822 assembled Ga0134854_10022167
3300029822 assembled Ga0134854_10023181
3300029822 assembled Ga0134854_10085592
3300038318 assembled Ga0134855_000004_528226_529932
3300038318 assembled Ga0134855_000005_245987_247645
3300038318 assembled Ga0134855_000022_111604_113262
3300038318 assembled Ga0134855_000055_162308_163963
3300038318 assembled Ga0134855_000100_28335_30041
3300038318 assembled Ga0134855_000147_110629_112320
3300038318 assembled Ga0134855_000180_55814_57526
3300038318 assembled Ga0134855_000278_3237_4943
3300038318 assembled Ga0134855_000475_19969_21624
3300038318 assembled Ga0134855_000562_52589_54295
3300038318 assembled Ga0134855_000589_24626_26341
3300038318 assembled Ga0134855_000995_27315_28976
3300038318 assembled Ga0134855_006710_393_2099
3300038321 assembled Ga0134857_000023_48033_49745
3300038321 assembled Ga0134857_000078_27_1286
3300038321 assembled Ga0134857_000081_137203_138861
3300038321 assembled Ga0134857_000135_6779_8470
3300038321 assembled Ga0134857_000254_28810_30468
3300038321 assembled Ga0134857_000415_43423_45078
3300038321 assembled Ga0134857_000656_11664_13370
3300038321 assembled Ga0134857_000721_30595_32226
3300038321 assembled Ga0134857_001979_17863_19365
3300038321 assembled Ga0134857_009167_1973_3433
3300038321 assembled Ga0134857_012016_676_2355
3300010236 assembled Ga0136246_1000044411
3300010236 assembled Ga0136246_100017505
3300010236 assembled Ga0136246_100051041
3300010236 assembled Ga0136246_100074734
3300010236 assembled Ga0136246_100077254
3300010236 assembled Ga0136246_100175692
3300010235 assembled Ga0136247_100008586
3300010235 assembled Ga0136247_100040274
3300010235 assembled Ga0136247_100060154
3300010235 assembled Ga0136247_100062714
3300010237 assembled Ga0136250_10000000586
3300010239 assembled Ga0136451_10000000614
3300010382 assembled Ga0136546_10015723
3300010382 assembled Ga0136546_10018810
3300010382 assembled Ga0136546_10068610
3300010382 assembled Ga0136546_1007288
3300010382 assembled Ga0136546_1023163
3300010381 assembled Ga0136547_10023228
3300010381 assembled Ga0136547_1004085
3300010381 assembled Ga0136547_1007155
3300010381 assembled Ga0136547_1014544
3300010369 assembled Ga0136643_1000013521
3300010369 assembled Ga0136643_101409873
3300010330 assembled Ga0136651_100075694
3300010319 assembled Ga0136653_100034913
3300010319 assembled Ga0136653_100333602
3300010319 assembled Ga0136653_100377081
3300012264 assembled Ga0136715_10000936
3300010413 assembled Ga0136851_102066552
3300010413 assembled Ga0136851_103669211
3300010410 assembled Ga0136992_100018366
3300010410 assembled Ga0136992_100065071
3300010410 assembled Ga0136992_100142501
3300010411 assembled Ga0136993_100031433
3300010411 assembled Ga0136993_100049885
3300010411 assembled Ga0136993_100125152
3300010998 assembled Ga0139311_10089515
3300012931 assembled Ga0153915_10000030106
3300012931 assembled Ga0153915_1000010225
3300012931 assembled Ga0153915_100007204
3300012931 assembled Ga0153915_100016113
3300012931 assembled Ga0153915_100155151
3300012931 assembled Ga0153915_100261065
3300012931 assembled Ga0153915_100396921
3300012931 assembled Ga0153915_100543984
3300012931 assembled Ga0153915_104639411
3300012931 assembled Ga0153915_104893561
3300012931 assembled Ga0153915_106666311
3300012964 assembled Ga0153916_1000030331
3300012964 assembled Ga0153916_100325112
3300012964 assembled Ga0153916_104050391
3300012964 assembled Ga0153916_105093171
3300012886 assembled Ga0160425_100031725
3300012886 assembled Ga0160425_10280172
3300012886 assembled Ga0160425_10280182
3300012886 assembled Ga0160425_10322662
3300012889 assembled Ga0163159_10055351
3300012889 assembled Ga0163159_10057506
3300012889 assembled Ga0163159_10350492
3300013092 assembled Ga0163199_100194815
3300013088 assembled Ga0163200_100019631
3300013088 assembled Ga0163200_10098421
3300013088 assembled Ga0163200_10128402
3300013089 assembled Ga0163203_10119692
3300013089 assembled Ga0163203_10249661
3300013091 assembled Ga0163210_100172110
3300013091 assembled Ga0163210_10582391
3300013020 assembled Ga0163219_1002633
3300013020 assembled Ga0163219_1011265
3300013021 assembled Ga0163225_10006127
3300013017 assembled Ga0163227_1007151
3300014913 assembled Ga0164310_100062711
3300014913 assembled Ga0164310_100114473
3300014913 assembled Ga0164310_100266243
3300014913 assembled Ga0164310_100288014
3300014913 assembled Ga0164310_100425673
3300014913 assembled Ga0164310_100904151
3300014913 assembled Ga0164310_101026362
3300014913 assembled Ga0164310_101825161
3300014914 assembled Ga0164311_1000055916
3300014914 assembled Ga0164311_100043575
3300014914 assembled Ga0164311_100111041
3300014914 assembled Ga0164311_100170544
3300014914 assembled Ga0164311_100697922
3300014914 assembled Ga0164311_101908871
3300013099 assembled Ga0164315_101697382
3300013103 assembled Ga0164318_100002397
3300013103 assembled Ga0164318_100101153
3300013103 assembled Ga0164318_100751954
3300013103 assembled Ga0164318_101778472
3300013103 assembled Ga0164318_103184191
3300029252 assembled Ga0167179_100014963
3300029252 assembled Ga0167179_10012529
3300029252 assembled Ga0167179_10080781
3300029440 assembled Ga0167329_100027431
3300029440 assembled Ga0167329_100061322
3300029440 assembled Ga0167329_10237371
3300029781 assembled Ga0167330_10032325
3300029781 assembled Ga0167330_10038181
3300029311 assembled Ga0167331_10001729
3300029311 assembled Ga0167331_100104216
3300029446 assembled Ga0167332_1000001287
3300029446 assembled Ga0167332_100051920
3300029446 assembled Ga0167332_10030434
3300029250 assembled Ga0167474_1000005413
3300030381 assembled Ga0167499_100200218
3300029202 assembled Ga0167843_10023510
3300029205 assembled Ga0168062_1017181
3300029205 assembled Ga0168062_1017611
3300029205 assembled Ga0168062_1077392
3300029205 assembled Ga0168062_1166431
3300029221 assembled Ga0168075_1019215
3300029221 assembled Ga0168075_1028923
3300029221 assembled Ga0168075_1041413
3300029942 assembled Ga0168096_100030416
3300029942 assembled Ga0168096_100107814
3300029942 assembled Ga0168096_10218071
3300029255 assembled Ga0168097_100016430
3300029255 assembled Ga0168097_10007615
3300029255 assembled Ga0168097_10294311
3300030384 assembled Ga0168100_1000001289
3300030384 assembled Ga0168100_100017357
3300029303 assembled Ga0168703_100012723
3300029247 assembled Ga0168719_10191862
3300029122 assembled Ga0168799_100002798
3300029120 assembled Ga0168814_10016311
3300039357 assembled Ga0169236_16786_1_1578
3300039361 assembled Ga0169254_01244_3380_5047
3300014945 assembled Ga0169448_1005401
3300014786 assembled Ga0169450_1044133
3300014786 assembled Ga0169450_1081989
3300014786 assembled Ga0169450_1093231
3300030446 assembled Ga0169454_1024742
3300030446 assembled Ga0169454_1029459
3300030446 assembled Ga0169454_1062233
3300014768 assembled Ga0169463_10091921
3300014779 assembled Ga0169465_10012711
3300014779 assembled Ga0169465_10091852
3300030449 assembled Ga0169475_1000020145
3300030449 assembled Ga0169475_10007304
3300029039 assembled Ga0169649_1081721
3300029042 assembled Ga0169701_1020665
3300029042 assembled Ga0169701_1025494
3300029033 assembled Ga0169717_1199511
3300029032 assembled Ga0169753_1010355
3300039366 assembled Ga0169784_01172_5046_6713
3300039382 assembled Ga0169844_018960_7_1572
3300039336 assembled Ga0169848_02735_3521_5188
3300013232 assembled Ga0170573_109992732
3300013120 assembled Ga0171657_11848631
3300013133 assembled Ga0172362_100669282
3300013133 assembled Ga0172362_100728612
3300013133 assembled Ga0172362_101449061
3300013130 assembled Ga0172363_100563381
3300013129 assembled Ga0172364_100382443
3300013129 assembled Ga0172364_100914211
3300013127 assembled Ga0172365_100517793
3300013127 assembled Ga0172365_101277411
3300013128 assembled Ga0172366_100662022
3300013136 assembled Ga0172370_1000616816
3300013131 assembled Ga0172373_100615181
3300013137 assembled Ga0172375_1000297825
3300014206 assembled Ga0172377_1000007464
3300014206 assembled Ga0172377_100021845
3300014206 assembled Ga0172377_100098274
3300014206 assembled Ga0172377_100190081
3300014206 assembled Ga0172377_100208371
3300014206 assembled Ga0172377_100635814
3300014206 assembled Ga0172377_100723093
3300014206 assembled Ga0172377_102032531
3300014206 assembled Ga0172377_102110741
3300014206 assembled Ga0172377_102292551
3300014203 assembled Ga0172378_1000028721
