Gene ID
3300058954 assembled Ga0116145_10798841
3300056870 assembled Ga0116146_100084438
3300051646 assembled Ga0116146_10026097
3300051499 assembled Ga0116146_10088092
3300051390 assembled Ga0116146_10193071
3300051389 assembled Ga0116146_10316271
3300051387 assembled Ga0116146_10370423
3300051386 assembled Ga0116146_10427792
3300051380 assembled Ga0116146_10491732
3300051377 assembled Ga0116146_10537201
3300051375 assembled Ga0116147_100063838
3300051048 assembled Ga0116147_100117132
3300051044 assembled Ga0116147_100313213
3300051043 assembled Ga0116147_10054675
3300051038 assembled Ga0116147_10114134
3300051025 assembled Ga0116147_10128375
3300051023 assembled Ga0116147_10460041
3300050185 assembled Ga0116147_10460321
3300050031 assembled Ga0116147_10682622
3300050024 assembled Ga0116147_10982221
3300048837 assembled Ga0116148_10006227
3300048826 assembled Ga0116148_10081746
3300046698 assembled Ga0116148_10408702
3300044504 assembled Ga0116149_10006997
3300043776 assembled Ga0116149_10205101
3300040946 assembled Ga0116149_10415091
3300039490 assembled Ga0116149_10421231
3300038312 assembled Ga0116149_10645101
3300037562 assembled Ga0116151_100084495
3300037207 assembled Ga0116151_100093907
3300037099 assembled Ga0116151_100112647
3300037063 assembled Ga0116152_100189362
3300036930 assembled Ga0116153_100067238
3300033151 assembled Ga0116153_100207732
3300031920 assembled Ga0116153_100305752
3300029202 assembled Ga0116154_100013518
3300028424 assembled Ga0116154_100108782
3300028395 assembled Ga0116154_100304581
3300027852 assembled Ga0116154_100548292
3300027664 assembled Ga0116155_1000143111
3300027592 assembled Ga0116155_100103282
3300027536 assembled Ga0116155_100456161
3300025865 assembled Ga0116157_100189912
3300025764 assembled Ga0116157_100236924
3300025725 assembled Ga0116157_101042661
3300025609 assembled Ga0116158_100916081
3300025471 assembled Ga0116159_10003778
3300012889 assembled Ga0116159_100103214
3300010302 assembled Ga0116160_100152819
3300009870 assembled Ga0116160_10027131
3300009688 assembled Ga0116160_10899861
3300009669 assembled Ga0116161_100171014
3300009136 assembled Ga0116161_10023198
3300005645 assembled Ga0116161_10475862
3300005261 assembled Ga0116162_100017737
3300003889 assembled Ga0116162_100171242
3300003669 assembled Ga0116162_100328571
3300003666 assembled Ga0116163_10015987
3300003665 assembled Ga0116163_10344612
3300001784 assembled Ga0116164_100022767
3300001749 assembled Ga0116164_100030254
3300001368 assembled Ga0116165_100002064
3003304107 assembled Ga0116165_10014794
2981158742 assembled Ga0116165_10073542
2974879978 assembled Ga0116166_100003264
2958890956 assembled Ga0116166_10119984
2835727939 assembled Ga0116167_100002265
2835725823 assembled Ga0116167_10023184
2835718811 assembled Ga0116167_10290482
2816245067 assembled Ga0116167_10777701
2816222001 assembled Ga0116168_1000016165
2816182642 assembled Ga0116168_100144316
2816161217 assembled Ga0116168_10042394
2772170851 assembled Ga0116168_10147232
2756378093 assembled Ga0116168_10398321
2686533349 assembled Ga0116169_100029937
2683954789 assembled Ga0116169_100093619
2676997124 assembled Ga0116170_1000108117
2653038558 assembled Ga0116170_100020168
2648889517 assembled Ga0116170_100071416
2643649646 assembled Ga0116170_100235804
